source_id,sample_id,split,layout_typology,typology_name,builtup_sqft,carpet_sqft,bhk,room_count,source_hash
cubicasa5k/labels/test/11206.txt,11206,test,3,Multi-Wing Villa,2909.4,2613.4,4,13,86680dd97e392bc8e2a540be5d4617c513edeb27f17556d5bcf443d5b46015c9
cubicasa5k/labels/test/11243.txt,11243,test,1,Zoned Family Residence,1455.0,1208.9,2,7,d0ae4c97aaa1253f0e862744c10332693f5d0fcf5b31db2612a7c1740704a513
cubicasa5k/labels/test/11268.txt,11268,test,1,Zoned Family Residence,928.1,784.6,2,5,bcbe60845c0f9da4b5133f54c0604839163d4746888e130ae92319ede89e0e96
cubicasa5k/labels/test/11272.txt,11272,test,0,Compact Studio,346.3,270.4,1,5,ca2d17f0411af6c6d415482a7c331bca5964f5dd247794814462a64cd7fe5dd9
cubicasa5k/labels/test/11368.txt,11368,test,3,Multi-Wing Villa,1941.2,1691.2,4,14,46fd217fe24f3d6e94bb5b1f55f9af8465dd47280818afed94478fdae1ebbd6a
cubicasa5k/labels/test/11384.txt,11384,test,0,Compact Studio,383.6,308.8,1,3,fffecaec5778fd490a02f2e83af3563a64428d20523b5f56026ada90a278b5e0
cubicasa5k/labels/test/11390.txt,11390,test,1,Zoned Family Residence,893.4,765.3,2,6,155bf926e4af443ebc84b7ad64f12a1672423cb4b6405f235ee7884478ffea54
cubicasa5k/labels/test/11397.txt,11397,test,3,Multi-Wing Villa,1243.9,1072.4,4,13,95fa5f05f4329e8d655dccd79a487e9a9c94ba356ec5234e0ec02828d6495942
cubicasa5k/labels/test/11410.txt,11410,test,3,Multi-Wing Villa,2593.4,2198.5,4,8,bde2620a4f53ba121aee9de95c50dfca7a8c0df4be921d814334691007078d0c
cubicasa5k/labels/test/11437.txt,11437,test,1,Zoned Family Residence,1516.9,1284.3,2,8,68e57fe427a851f43871188182a39c06c39711782eb761472d1227933d05f86f
cubicasa5k/labels/test/11556.txt,11556,test,1,Zoned Family Residence,1475.5,1287.6,2,8,26a29b83930b49e3dc21ea37951b44b34f53ec72c78ec14dd2cd19214afcae07
cubicasa5k/labels/test/11580.txt,11580,test,1,Zoned Family Residence,2183.3,1648.4,2,8,f5369ce5aab8b39ae0e063cc3d20d70a0adbe0025a976e6db94ba6ceeecacb8c
cubicasa5k/labels/test/11588.txt,11588,test,1,Zoned Family Residence,2062.9,1857.5,2,8,b86685154c73946086f6be8384f24982b355b275443f6c85ee82873727f7908c
cubicasa5k/labels/test/11589.txt,11589,test,3,Multi-Wing Villa,2788.7,2427.3,4,13,2074e87605063114b9a6329cc271a345e3989f4fdd5eb31f23fe801f88769d31
cubicasa5k/labels/test/1162.txt,1162,test,3,Multi-Wing Villa,2089.8,1828.0,5,20,d6d2a6068cb2f80b3d2b06181a12410aa1ff7da5e4c7e75b5983478858e53cf0
cubicasa5k/labels/test/11648.txt,11648,test,3,Multi-Wing Villa,3083.0,2659.5,5,16,478833e9c5907db8bb67e2d91ae1236bf6fdf8d3e72d783fae811d37229f5960
cubicasa5k/labels/test/11702.txt,11702,test,3,Multi-Wing Villa,2983.6,2684.6,4,14,afce48826b6b0ba12777fb0118ce8f565cbc6046c72363fcbc7f398e432b49b0
cubicasa5k/labels/test/11743.txt,11743,test,3,Multi-Wing Villa,6011.1,5479.9,4,9,91e30a6d021ca546165c642a50301764b66bc84194387de7315a64efceb99ca5
cubicasa5k/labels/test/11749.txt,11749,test,3,Multi-Wing Villa,2072.6,1826.5,4,10,6b18797ec5a7e8166d286755b0e51327cada78f439dff4b4381fca6eb323039b
cubicasa5k/labels/test/11756.txt,11756,test,1,Zoned Family Residence,836.3,698.6,2,8,f03a4f3e46cd762bc3c6e0810f7677110fab54d7a73a23f17b9a242effc08f54
cubicasa5k/labels/test/11883.txt,11883,test,3,Multi-Wing Villa,1819.5,1630.5,4,10,c61c19e22a938ef698b1b779fee6e9952ec07073acad82cbe7b04fc5d1412736
cubicasa5k/labels/test/12012.txt,12012,test,0,Compact Studio,135.6,120.0,1,3,6581846a6a5b5152f272a992fe491f9ca3f8da14f36a58a651427a504df7b6af
cubicasa5k/labels/test/12023.txt,12023,test,3,Multi-Wing Villa,2532.7,2240.3,4,13,4e60e762dca7f2308c0d14a50e93019b77a3a79c52368dd086e1f78372642f80
cubicasa5k/labels/test/12040.txt,12040,test,1,Zoned Family Residence,1213.1,1038.6,2,8,3f7513ab4776d83c96ddbce0327695dff6f2b179c0d889feb6dc8294f955a489
cubicasa5k/labels/test/12042.txt,12042,test,1,Zoned Family Residence,821.1,708.4,2,6,b2003e8b8af8bec79fe5f4f1028c3edb26b4fb4c7a87170288230da727f5fd11
cubicasa5k/labels/test/12075.txt,12075,test,0,Compact Studio,635.8,575.1,1,10,a120148242fc92c28821facc4d8c3fac0792d1c8048190769ef001a440125ae7
cubicasa5k/labels/test/12152.txt,12152,test,1,Zoned Family Residence,1879.9,1624.0,2,6,e6b5ad5b25c30f3305948807747bd27a74d51ae027a5e7ac22bbd1cb23334091
cubicasa5k/labels/test/12163.txt,12163,test,3,Multi-Wing Villa,1996.1,1802.5,4,10,64a1842c570fe3c8d78d85cf7a9a4caf4d5e29daff1c85a9a4ace7b64826230a
cubicasa5k/labels/test/12167.txt,12167,test,0,Compact Studio,403.3,325.3,1,4,ef36107a459689ab73eca660edb40ef60b4471ed5d8adcab3e78b3fe53dd0263
cubicasa5k/labels/test/12245.txt,12245,test,0,Compact Studio,460.2,391.1,1,3,f594733aaf066e04805440e7f374d05a4945e36c32eba8090fef5c59ca31020c
cubicasa5k/labels/test/12249.txt,12249,test,1,Zoned Family Residence,882.7,776.6,2,6,9340695443c86a40eb17203d00497a6570e48f4a4d7070c9d42a14a54397966c
cubicasa5k/labels/test/12284.txt,12284,test,1,Zoned Family Residence,832.0,723.4,2,7,c84a048890cc4f10c10703f49ed6965e5dc702914fa2fa335ab23c061fe28c26
cubicasa5k/labels/test/12412.txt,12412,test,1,Zoned Family Residence,907.3,768.7,2,8,420a615b230d59b598d41815c2eafb781dca068df3cbf4654bcbf0962d299779
cubicasa5k/labels/test/12513.txt,12513,test,3,Multi-Wing Villa,5895.5,5013.9,5,21,2bf8abca203858a2a6e3e5e48be5114ed74f7638c348ce83b847b79312b16bea
cubicasa5k/labels/test/12527.txt,12527,test,0,Compact Studio,749.0,635.3,1,4,0b3621799787bd886930e72ddd91c675d2315766db61e62cbdcfe9c5c67ef45c
cubicasa5k/labels/test/12566.txt,12566,test,3,Multi-Wing Villa,1793.1,1578.9,4,14,3543dd16c725d7a521c5915e8151707a4afd5304a5e32c2ad062002a1ae6cbe7
cubicasa5k/labels/test/12625.txt,12625,test,3,Multi-Wing Villa,6393.6,5776.4,5,18,bfc87a3dcce056d51b7d564f813e3eec41a3956a03169d3ee6f74f0e6f73e0b5
cubicasa5k/labels/test/12638.txt,12638,test,1,Zoned Family Residence,879.1,763.5,2,6,8ca8c497b3f9fcdb655f90993c7ecf5fff719e127b1a09a19518277da9a5b5a2
cubicasa5k/labels/test/12688.txt,12688,test,3,Multi-Wing Villa,4395.1,4002.0,4,12,a17cdd5242c1f6d91bd9b4d55cf5ae5aa76a77dbdfbb9d7b4b7dae8a43069d8c
cubicasa5k/labels/test/12757.txt,12757,test,0,Compact Studio,368.7,304.7,1,4,59b751af24c0e7568d7ca19f817220adc67bb5540c47ef88e23babaf31e719b5
cubicasa5k/labels/test/12841.txt,12841,test,1,Zoned Family Residence,699.6,603.8,2,6,6495e5d1aa329f7f22cfa962ea446baff00fd7a2742be1e011759e79466c3f1f
cubicasa5k/labels/test/12852.txt,12852,test,0,Compact Studio,562.3,460.8,1,5,d68d5ac3029f87843645b32263a9bd111acb1dcb1a948aea50bdfdb871c8d0df
cubicasa5k/labels/test/12878.txt,12878,test,1,Zoned Family Residence,1192.4,1039.6,2,6,ac418027a784f8be8be7535e7fa39b3e4dc7859358fbc9934384a042eefed971
cubicasa5k/labels/test/12914.txt,12914,test,1,Zoned Family Residence,1505.6,1291.8,2,7,32f570f2a59d3da1c9371419c3c0738230fbf20ea4579876735c15e3be18bf37
cubicasa5k/labels/test/13005.txt,13005,test,3,Multi-Wing Villa,993.9,861.9,4,10,92ff6581e4fa0295b8137b03fc7c588e5eed56b49b227824560d00e5c2b4cf33
